date,mua_vao,ban_ra
12/02/2014,35480.0,35530.0
13/02/2014,35470.0,35520.0
14/02/2014,35880.0,35940.0
15/02/2014,36110.0,36190.0
16/02/2014,36110.0,36190.0
17/02/2014,36680.0,36780.0
18/02/2014,36460.0,36520.0
19/02/2014,36330.0,36400.0
20/02/2014,36070.0,36130.0
21/02/2014,36110.0,36160.0
22/02/2014,36110.0,36210.0
23/02/2014,36110.0,36210.0
24/02/2014,36280.0,36350.0
25/02/2014,36370.0,36430.0
26/02/2014,36370.0,36430.0
27/02/2014,36130.0,36180.0
28/02/2014,36120.0,36170.0
01/03/2014,36090.0,36160.0
02/03/2014,36090.0,36160.0
03/03/2014,36280.0,36340.0
04/03/2014,36160.0,36220.0
05/03/2014,36070.0,36130.0
06/03/2014,36060.0,36120.0
07/03/2014,36160.0,36220.0
08/03/2014,36100.0,36160.0
09/03/2014,36100.0,36160.0
10/03/2014,36050.0,36110.0
11/03/2014,36130.0,36190.0
12/03/2014,36210.0,36260.0
13/03/2014,36260.0,36320.0
14/03/2014,36210.0,36270.0
15/03/2014,36340.0,36400.0
16/03/2014,36340.0,36400.0
17/03/2014,36330.0,36390.0
18/03/2014,36180.0,36240.0
19/03/2014,36100.0,36160.0
20/03/2014,35910.0,35970.0
21/03/2014,35980.0,36040.0
22/03/2014,35980.0,36040.0
23/03/2014,35980.0,36040.0
24/03/2014,35850.0,35910.0
25/03/2014,35700.0,35760.0
26/03/2014,35700.0,35750.0
27/03/2014,35510.0,35560.0
28/03/2014,35500.0,35550.0
29/03/2014,35510.0,35570.0
30/03/2014,35510.0,35570.0
31/03/2014,35500.0,35550.0
01/04/2014,35360.0,35420.0
02/04/2014,35340.0,35390.0
03/04/2014,35360.0,35420.0
04/04/2014,35460.0,35510.0
05/04/2014,35550.0,35620.0
06/04/2014,35550.0,35620.0
07/04/2014,35570.0,35630.0
08/04/2014,35680.0,35740.0
09/04/2014,35680.0,35740.0
10/04/2014,35800.0,35860.0
11/04/2014,35730.0,35790.0
12/04/2014,35730.0,35790.0
13/04/2014,35730.0,35790.0
14/04/2014,35850.0,35910.0
15/04/2014,35650.0,35710.0
16/04/2014,35450.0,35510.0
17/04/2014,35430.0,35490.0
18/04/2014,35400.0,35460.0
19/04/2014,35400.0,35500.0
20/04/2014,35400.0,35500.0
21/04/2014,35340.0,35400.0
22/04/2014,35350.0,35410.0
23/04/2014,35320.0,35380.0
24/04/2014,35350.0,35410.0
25/04/2014,35440.0,35500.0
26/04/2014,35590.0,35650.0
27/04/2014,35590.0,35650.0
28/04/2014,35550.0,35610.0
29/04/2014,35400.0,35460.0
30/04/2014,35400.0,35460.0
01/05/2014,35400.0,35460.0
02/05/2014,35400.0,35460.0
03/05/2014,35400.0,35460.0
04/05/2014,35400.0,35460.0
05/05/2014,35530.0,35590.0
06/05/2014,35460.0,35500.0
07/05/2014,35470.0,35510.0
08/05/2014,35380.0,35420.0
09/05/2014,35440.0,35480.0
10/05/2014,35520.0,35600.0
11/05/2014,35520.0,35600.0
12/05/2014,35620.0,35660.0
13/05/2014,35690.0,35720.0
14/05/2014,36200.0,36450.0
15/05/2014,36300.0,36500.0
16/05/2014,36250.0,36500.0
17/05/2014,36350.0,36550.0
18/05/2014,36350.0,36550.0
19/05/2014,36750.0,36900.0
20/05/2014,37000.0,37150.0
21/05/2014,36420.0,36620.0
22/05/2014,36350.0,36550.0
23/05/2014,36500.0,36740.0
24/05/2014,36600.0,36850.0
25/05/2014,36600.0,36850.0
26/05/2014,36550.0,36750.0
27/05/2014,36550.0,36730.0
28/05/2014,36400.0,36540.0
29/05/2014,36350.0,36450.0
30/05/2014,36400.0,36520.0
31/05/2014,36360.0,36460.0
01/06/2014,36360.0,36460.0
02/06/2014,36240.0,36320.0
03/06/2014,36180.0,36250.0
04/06/2014,35940.0,36060.0
05/06/2014,35900.0,35980.0
06/06/2014,36100.0,36320.0
07/06/2014,36150.0,36330.0
08/06/2014,36150.0,36330.0
09/06/2014,36200.0,36350.0
10/06/2014,36220.0,36360.0
11/06/2014,36550.0,36700.0
12/06/2014,36580.0,36680.0
13/06/2014,36730.0,36830.0
14/06/2014,36680.0,36780.0
15/06/2014,36680.0,36780.0
16/06/2014,36620.0,36720.0
17/06/2014,36380.0,36500.0
18/06/2014,36450.0,36570.0
19/06/2014,36650.0,36800.0
20/06/2014,36750.0,37000.0
21/06/2014,36750.0,37000.0
22/06/2014,36750.0,37000.0
23/06/2014,36650.0,36800.0
24/06/2014,36750.0,36900.0
25/06/2014,36680.0,36810.0
26/06/2014,36660.0,36780.0
27/06/2014,36700.0,36820.0
28/06/2014,36700.0,36820.0
29/06/2014,36700.0,36820.0
30/06/2014,36700.0,36820.0
01/07/2014,36820.0,36950.0
02/07/2014,36800.0,36930.0
03/07/2014,36780.0,36880.0
04/07/2014,36720.0,36840.0
05/07/2014,36720.0,36820.0
06/07/2014,36720.0,36820.0
07/07/2014,36640.0,36760.0
08/07/2014,36710.0,36830.0
09/07/2014,36750.0,36870.0
10/07/2014,36870.0,37000.0
11/07/2014,36840.0,36960.0
12/07/2014,36840.0,36960.0
13/07/2014,36840.0,36960.0
14/07/2014,36750.0,36870.0
15/07/2014,36740.0,36860.0
16/07/2014,36660.0,36780.0
17/07/2014,36700.0,36820.0
18/07/2014,36740.0,36860.0
19/07/2014,36730.0,36850.0
20/07/2014,36730.0,36850.0
21/07/2014,36730.0,36850.0
22/07/2014,36650.0,36770.0
23/07/2014,36650.0,36770.0
24/07/2014,36600.0,36720.0
25/07/2014,36560.0,36680.0
26/07/2014,36620.0,36820.0
27/07/2014,36620.0,36820.0
28/07/2014,36610.0,36730.0
29/07/2014,36620.0,36740.0
30/07/2014,36570.0,36690.0
31/07/2014,36570.0,36690.0
01/08/2014,36490.0,36610.0
02/08/2014,36550.0,36700.0
03/08/2014,36550.0,36700.0
04/08/2014,36520.0,36640.0
05/08/2014,36510.0,36630.0
06/08/2014,36510.0,36630.0
07/08/2014,36590.0,36710.0
08/08/2014,36640.0,36760.0
09/08/2014,36580.0,36730.0
10/08/2014,36580.0,36730.0
11/08/2014,36600.0,36720.0
12/08/2014,36610.0,36730.0
13/08/2014,36590.0,36710.0
14/08/2014,36620.0,36740.0
15/08/2014,36600.0,36720.0
16/08/2014,36520.0,36670.0
17/08/2014,36520.0,36670.0
18/08/2014,36520.0,36640.0
19/08/2014,36510.0,36630.0
20/08/2014,36480.0,36600.0
21/08/2014,36370.0,36490.0
22/08/2014,36340.0,36520.0
23/08/2014,36370.0,36520.0
24/08/2014,36370.0,36520.0
25/08/2014,36340.0,36460.0
26/08/2014,36380.0,36500.0
27/08/2014,36380.0,36500.0
28/08/2014,36420.0,36540.0
29/08/2014,36400.0,36520.0
30/08/2014,36410.0,36530.0
31/08/2014,36410.0,36530.0
01/09/2014,36410.0,36530.0
02/09/2014,36410.0,36530.0
03/09/2014,36240.0,36360.0
04/09/2014,36280.0,36400.0
05/09/2014,36220.0,36340.0
06/09/2014,36230.0,36350.0
07/09/2014,36230.0,36350.0
08/09/2014,36250.0,36370.0
09/09/2014,36130.0,36250.0
10/09/2014,36020.0,36140.0
11/09/2014,35950.0,36070.0
12/09/2014,35880.0,36000.0
13/09/2014,35830.0,35950.0
14/09/2014,35830.0,35950.0
15/09/2014,35910.0,36030.0
16/09/2014,36010.0,36130.0
17/09/2014,36000.0,36120.0
18/09/2014,35890.0,36010.0
19/09/2014,35980.0,36100.0
20/09/2014,35960.0,36080.0
21/09/2014,35960.0,36080.0
22/09/2014,35830.0,35950.0
23/09/2014,35870.0,35990.0
24/09/2014,35890.0,36010.0
25/09/2014,35820.0,35940.0
26/09/2014,35890.0,36010.0
27/09/2014,35860.0,35980.0
28/09/2014,35860.0,35980.0
29/09/2014,35820.0,35940.0
30/09/2014,35680.0,35800.0
01/10/2014,35570.0,35690.0
02/10/2014,35660.0,35780.0
03/10/2014,35640.0,35760.0
04/10/2014,35490.0,35610.0
05/10/2014,35500.0,35620.0
06/10/2014,35560.0,35680.0
07/10/2014,35620.0,35740.0
08/10/2014,35680.0,35800.0
09/10/2014,35760.0,35880.0
10/10/2014,35700.0,35820.0
11/10/2014,35710.0,35830.0
12/10/2014,35710.0,35830.0
13/10/2014,35720.0,35840.0
14/10/2014,35710.0,35830.0
15/10/2014,35650.0,35770.0
16/10/2014,35760.0,35880.0
17/10/2014,35770.0,35890.0
18/10/2014,35780.0,35900.0
19/10/2014,35780.0,35900.0
20/10/2014,35740.0,35860.0
21/10/2014,35760.0,35880.0
22/10/2014,35710.0,35830.0
23/10/2014,35660.0,35780.0
24/10/2014,35600.0,35720.0
25/10/2014,35600.0,35720.0
26/10/2014,35600.0,35720.0
27/10/2014,35580.0,35700.0
28/10/2014,35570.0,35690.0
29/10/2014,35590.0,35710.0
30/10/2014,35460.0,35580.0
31/10/2014,35290.0,35410.0
01/11/2014,35290.0,35410.0
02/11/2014,35290.0,35410.0
03/11/2014,35290.0,35410.0
04/11/2014,35250.0,35370.0
05/11/2014,35000.0,35120.0
06/11/2014,34880.0,35000.0
07/11/2014,34870.0,34990.0
08/11/2014,35130.0,35250.0
09/11/2014,35130.0,35250.0
10/11/2014,35120.0,35240.0
11/11/2014,34950.0,35070.0
12/11/2014,35050.0,35170.0
13/11/2014,35040.0,35160.0
14/11/2014,35020.0,35140.0
15/11/2014,35250.0,35370.0
16/11/2014,35250.0,35370.0
17/11/2014,35230.0,35350.0
18/11/2014,35300.0,35420.0
19/11/2014,35320.0,35440.0
20/11/2014,35240.0,35360.0
21/11/2014,35270.0,35390.0
22/11/2014,35330.0,35450.0
23/11/2014,35330.0,35450.0
24/11/2014,35300.0,35420.0
25/11/2014,35290.0,35410.0
26/11/2014,35280.0,35400.0
27/11/2014,35140.0,35260.0
28/11/2014,35030.0,35150.0
29/11/2014,34960.0,35080.0
30/11/2014,34960.0,35080.0
01/12/2014,35040.0,35160.0
02/12/2014,35150.0,35270.0
03/12/2014,35140.0,35260.0
04/12/2014,35120.0,35240.0
05/12/2014,35060.0,35200.0
06/12/2014,35010.0,35150.0
07/12/2014,35010.0,35150.0
08/12/2014,35020.0,35160.0
09/12/2014,35060.0,35200.0
10/12/2014,35170.0,35320.0
11/12/2014,35100.0,35250.0
12/12/2014,35140.0,35290.0
13/12/2014,35140.0,35290.0
14/12/2014,35140.0,35290.0
15/12/2014,35130.0,35280.0
16/12/2014,35080.0,35230.0
17/12/2014,35050.0,35200.0
18/12/2014,35110.0,35260.0
19/12/2014,35120.0,35270.0
20/12/2014,35120.0,35270.0
21/12/2014,35120.0,35270.0
22/12/2014,35070.0,35230.0
23/12/2014,34980.0,35140.0
24/12/2014,34980.0,35140.0
25/12/2014,34970.0,35130.0
26/12/2014,35020.0,35180.0
27/12/2014,35030.0,35190.0
28/12/2014,35030.0,35190.0
29/12/2014,35000.0,35180.0
30/12/2014,34940.0,35120.0
31/12/2014,34830.0,35130.0
01/01/2015,34950.0,35150.0
02/01/2015,34950.0,35150.0
03/01/2015,34950.0,35150.0
04/01/2015,34950.0,35150.0
05/01/2015,35090.0,35190.0
06/01/2015,35150.0,35250.0
07/01/2015,35200.0,35300.0
08/01/2015,35120.0,35220.0
09/01/2015,35110.0,35210.0
10/01/2015,35170.0,35270.0
11/01/2015,35170.0,35270.0
12/01/2015,35170.0,35270.0
13/01/2015,35260.0,35360.0
14/01/2015,35200.0,35300.0
15/01/2015,35200.0,35300.0
16/01/2015,35360.0,35460.0
17/01/2015,35500.0,35600.0
18/01/2015,35500.0,35600.0
19/01/2015,35460.0,35560.0
20/01/2015,35460.0,35560.0
21/01/2015,35720.0,35820.0
22/01/2015,35610.0,35710.0
23/01/2015,35590.0,35690.0
24/01/2015,35570.0,35670.0
25/01/2015,35570.0,35670.0
26/01/2015,35380.0,35480.0
27/01/2015,35320.0,35420.0
28/01/2015,35360.0,35460.0
29/01/2015,35310.0,35410.0
30/01/2015,35240.0,35340.0
31/01/2015,35330.0,35430.0
01/02/2015,35330.0,35430.0
02/02/2015,35240.0,35340.0
03/02/2015,35280.0,35380.0
04/02/2015,35210.0,35310.0
05/02/2015,35230.0,35330.0
06/02/2015,35230.0,35330.0
07/02/2015,35120.0,35220.0
08/02/2015,35120.0,35220.0
09/02/2015,35190.0,35290.0
10/02/2015,35200.0,35300.0
11/02/2015,35210.0,35310.0
12/02/2015,35230.0,35330.0
13/02/2015,35300.0,35420.0
14/02/2015,35360.0,35480.0
15/02/2015,35360.0,35480.0
16/02/2015,35600.0,35800.0
17/02/2015,35600.0,35800.0
18/02/2015,35600.0,35800.0
19/02/2015,35600.0,35800.0
20/02/2015,35600.0,35800.0
21/02/2015,35600.0,35800.0
22/02/2015,35600.0,35800.0
23/02/2015,35600.0,35800.0
24/02/2015,35250.0,35350.0
25/02/2015,35380.0,35480.0
26/02/2015,35590.0,35690.0
27/02/2015,35420.0,35550.0
28/02/2015,35400.0,35650.0
01/03/2015,35400.0,35650.0
02/03/2015,35420.0,35520.0
03/03/2015,35350.0,35450.0
04/03/2015,35320.0,35420.0
05/03/2015,35290.0,35390.0
06/03/2015,35290.0,35390.0
07/03/2015,35120.0,35250.0
08/03/2015,35120.0,35250.0
09/03/2015,35210.0,35310.0
10/03/2015,35170.0,35270.0
11/03/2015,35180.0,35280.0
12/03/2015,35200.0,35300.0
13/03/2015,35240.0,35340.0
14/03/2015,35320.0,35420.0
15/03/2015,35320.0,35420.0
16/03/2015,35250.0,35350.0
17/03/2015,35200.0,35300.0
18/03/2015,35180.0,35280.0
19/03/2015,35230.0,35330.0
20/03/2015,35230.0,35330.0
21/03/2015,35260.0,35380.0
22/03/2015,35260.0,35380.0
23/03/2015,35260.0,35360.0
24/03/2015,35260.0,35360.0
25/03/2015,35230.0,35330.0
26/03/2015,35300.0,35400.0
27/03/2015,35230.0,35330.0
28/03/2015,35230.0,35330.0
29/03/2015,35230.0,35330.0
30/03/2015,35160.0,35240.0
31/03/2015,35090.0,35170.0
01/04/2015,35120.0,35200.0
02/04/2015,35170.0,35270.0
03/04/2015,35160.0,35260.0
04/04/2015,35210.0,35310.0
05/04/2015,35210.0,35310.0
06/04/2015,35260.0,35360.0
07/04/2015,35180.0,35280.0
08/04/2015,35160.0,35260.0
09/04/2015,35130.0,35230.0
10/04/2015,35140.0,35240.0
11/04/2015,35170.0,35270.0
12/04/2015,35170.0,35270.0
13/04/2015,35120.0,35220.0
14/04/2015,35090.0,35190.0
15/04/2015,35090.0,35190.0
16/04/2015,35130.0,35230.0
17/04/2015,35090.0,35190.0
18/04/2015,35100.0,35200.0
19/04/2015,35100.0,35200.0
20/04/2015,35030.0,35130.0
21/04/2015,35010.0,35110.0
22/04/2015,35040.0,35140.0
23/04/2015,34980.0,35080.0
24/04/2015,35000.0,35100.0
25/04/2015,34960.0,35060.0
26/04/2015,34960.0,35060.0
27/04/2015,34970.0,35070.0
28/04/2015,34970.0,35070.0
29/04/2015,34970.0,35070.0
30/04/2015,34970.0,35070.0
01/05/2015,34970.0,35070.0
02/05/2015,35000.0,35130.0
03/05/2015,35000.0,35130.0
04/05/2015,34980.0,35030.0
05/05/2015,34950.0,35010.0
06/05/2015,34980.0,35040.0
07/05/2015,34970.0,35030.0
08/05/2015,34990.0,35040.0
09/05/2015,34980.0,35040.0
10/05/2015,34980.0,35040.0
11/05/2015,34970.0,35030.0
12/05/2015,34960.0,35020.0
13/05/2015,34970.0,35030.0
14/05/2015,35030.0,35090.0
15/05/2015,35020.0,35080.0
16/05/2015,35040.0,35100.0
17/05/2015,35040.0,35100.0
18/05/2015,35030.0,35090.0
19/05/2015,34980.0,35040.0
20/05/2015,34950.0,35010.0
21/05/2015,34950.0,35010.0
22/05/2015,34950.0,35010.0
23/05/2015,34930.0,34990.0
24/05/2015,34930.0,34990.0
25/05/2015,34910.0,34970.0
26/05/2015,34880.0,34940.0
27/05/2015,34840.0,34900.0
28/05/2015,34860.0,34920.0
29/05/2015,34880.0,34940.0
30/05/2015,34890.0,34950.0
31/05/2015,34890.0,34950.0
01/06/2015,34870.0,34930.0
02/06/2015,34850.0,34910.0
03/06/2015,34870.0,34930.0
04/06/2015,34820.0,34880.0
05/06/2015,34760.0,34820.0
06/06/2015,34750.0,34810.0
07/06/2015,34750.0,34810.0
08/06/2015,34710.0,34770.0
09/06/2015,34710.0,34770.0
10/06/2015,34680.0,34740.0
11/06/2015,34660.0,34720.0
12/06/2015,34670.0,34730.0
13/06/2015,34680.0,34740.0
14/06/2015,34680.0,34740.0
15/06/2015,34660.0,34720.0
16/06/2015,34670.0,34730.0
17/06/2015,34650.0,34710.0
18/06/2015,34680.0,34740.0
19/06/2015,34660.0,34760.0
20/06/2015,34660.0,34760.0
21/06/2015,34660.0,34760.0
22/06/2015,34630.0,34690.0
23/06/2015,34520.0,34580.0
24/06/2015,34390.0,34450.0
25/06/2015,34330.0,34400.0
26/06/2015,34340.0,34400.0
27/06/2015,34350.0,34430.0
28/06/2015,34350.0,34430.0
29/06/2015,34390.0,34460.0
30/06/2015,34390.0,34460.0
01/07/2015,34340.0,34420.0
02/07/2015,34270.0,34340.0
03/07/2015,34270.0,34340.0
04/07/2015,34270.0,34350.0
05/07/2015,34270.0,34350.0
06/07/2015,34250.0,34320.0
07/07/2015,34220.0,34300.0
08/07/2015,34050.0,34130.0
09/07/2015,33980.0,34060.0
10/07/2015,33950.0,34040.0
11/07/2015,33980.0,34070.0
12/07/2015,33980.0,34070.0
13/07/2015,33930.0,34000.0
14/07/2015,33870.0,33940.0
15/07/2015,33650.0,33730.0
16/07/2015,32820.0,33020.0
17/07/2015,33250.0,33500.0
18/07/2015,33000.0,33300.0
19/07/2015,33000.0,33300.0
20/07/2015,32900.0,33200.0
21/07/2015,32930.0,33180.0
22/07/2015,32920.0,33100.0
23/07/2015,33050.0,33200.0
24/07/2015,32880.0,33060.0
25/07/2015,32980.0,33180.0
26/07/2015,32980.0,33180.0
27/07/2015,32960.0,33090.0
28/07/2015,32930.0,33050.0
29/07/2015,32980.0,33080.0
30/07/2015,32950.0,33050.0
31/07/2015,32940.0,33040.0
01/08/2015,32980.0,33120.0
02/08/2015,32980.0,33120.0
03/08/2015,32930.0,33030.0
04/08/2015,32860.0,32960.0
05/08/2015,32800.0,32920.0
06/08/2015,32750.0,32870.0
07/08/2015,32780.0,32900.0
08/08/2015,32780.0,32900.0
09/08/2015,32780.0,32900.0
10/08/2015,32820.0,32920.0
11/08/2015,32920.0,33060.0
12/08/2015,33370.0,33720.0
13/08/2015,34100.0,34800.0
14/08/2015,33700.0,34200.0
15/08/2015,33750.0,34250.0
16/08/2015,33750.0,34250.0
17/08/2015,33880.0,34180.0
18/08/2015,33800.0,34100.0
19/08/2015,33900.0,34600.0
20/08/2015,33900.0,34550.0
21/08/2015,34400.0,35300.0
22/08/2015,34600.0,35300.0
23/08/2015,34600.0,35300.0
24/08/2015,34700.0,35300.0
25/08/2015,34600.0,35150.0
26/08/2015,33950.0,34500.0
27/08/2015,33750.0,34250.0
28/08/2015,33980.0,34450.0
29/08/2015,34050.0,34550.0
30/08/2015,34050.0,34550.0
31/08/2015,34000.0,34400.0
01/09/2015,34150.0,34450.0
02/09/2015,34150.0,34450.0
03/09/2015,33970.0,34250.0
04/09/2015,33890.0,34210.0
05/09/2015,33890.0,34210.0
06/09/2015,33890.0,34210.0
07/09/2015,33920.0,34180.0
08/09/2015,33880.0,34130.0
09/09/2015,33920.0,34170.0
10/09/2015,33900.0,34100.0
11/09/2015,33930.0,34130.0
12/09/2015,33880.0,34130.0
13/09/2015,33880.0,34130.0
14/09/2015,33860.0,34060.0
15/09/2015,33850.0,34070.0
16/09/2015,33850.0,34080.0
17/09/2015,33940.0,34160.0
18/09/2015,34050.0,34270.0
19/09/2015,34050.0,34290.0
20/09/2015,34050.0,34290.0
21/09/2015,34020.0,34250.0
22/09/2015,33920.0,34140.0
23/09/2015,33830.0,34050.0
24/09/2015,33880.0,34100.0
25/09/2015,33920.0,34140.0
26/09/2015,33900.0,34150.0
27/09/2015,33900.0,34150.0
28/09/2015,33760.0,33980.0
29/09/2015,33660.0,33880.0
30/09/2015,33670.0,33900.0
01/10/2015,33620.0,33840.0
02/10/2015,33590.0,33810.0
03/10/2015,33750.0,34000.0
04/10/2015,33750.0,34000.0
05/10/2015,33690.0,33910.0
06/10/2015,33650.0,33870.0
07/10/2015,33700.0,33920.0
08/10/2015,33650.0,33870.0
09/10/2015,33720.0,33940.0
10/10/2015,33730.0,33960.0
11/10/2015,33730.0,33960.0
12/10/2015,33820.0,34040.0
13/10/2015,33750.0,33970.0
14/10/2015,33840.0,34060.0
15/10/2015,33940.0,34170.0
16/10/2015,33890.0,34120.0
17/10/2015,33850.0,34080.0
18/10/2015,33850.0,34080.0
19/10/2015,33760.0,33980.0
20/10/2015,33740.0,33960.0
21/10/2015,33760.0,33980.0
22/10/2015,33750.0,33970.0
23/10/2015,33780.0,34000.0
24/10/2015,33710.0,33960.0
25/10/2015,33710.0,33960.0
26/10/2015,33730.0,33950.0
27/10/2015,33730.0,33950.0
28/10/2015,33730.0,33950.0
29/10/2015,33650.0,33870.0
30/10/2015,33570.0,33800.0
31/10/2015,33560.0,33790.0
01/11/2015,33560.0,33790.0
02/11/2015,33560.0,33780.0
03/11/2015,33520.0,33730.0
04/11/2015,33330.0,33560.0
05/11/2015,33150.0,33380.0
06/11/2015,33280.0,33500.0
07/11/2015,33210.0,33440.0
08/11/2015,33210.0,33440.0
09/11/2015,33220.0,33440.0
10/11/2015,33250.0,33470.0
11/11/2015,33220.0,33440.0
12/11/2015,33200.0,33420.0
13/11/2015,33140.0,33360.0
14/11/2015,33140.0,33360.0
15/11/2015,33140.0,33360.0
16/11/2015,33260.0,33490.0
17/11/2015,33190.0,33420.0
18/11/2015,33070.0,33300.0
19/11/2015,33140.0,33370.0
20/11/2015,33170.0,33400.0
21/11/2015,33150.0,33380.0
22/11/2015,33150.0,33380.0
23/11/2015,33060.0,33300.0
24/11/2015,33060.0,33290.0
25/11/2015,33050.0,33290.0
26/11/2015,33050.0,33290.0
27/11/2015,33000.0,33250.0
28/11/2015,32940.0,33210.0
29/11/2015,32940.0,33210.0
30/11/2015,32840.0,33080.0
01/12/2015,32890.0,33130.0
02/12/2015,32850.0,33090.0
03/12/2015,32710.0,32950.0
04/12/2015,32780.0,33020.0
05/12/2015,33000.0,33250.0
06/12/2015,33000.0,33250.0
07/12/2015,32990.0,33240.0
08/12/2015,32950.0,33200.0
09/12/2015,32990.0,33240.0
10/12/2015,32930.0,33180.0
11/12/2015,32890.0,33140.0
12/12/2015,32920.0,33170.0
13/12/2015,32920.0,33170.0
14/12/2015,32870.0,33120.0
15/12/2015,32800.0,33050.0
16/12/2015,32830.0,33080.0
17/12/2015,32790.0,33060.0
18/12/2015,32710.0,32990.0
19/12/2015,32780.0,33050.0
20/12/2015,32780.0,33050.0
21/12/2015,32810.0,33080.0
22/12/2015,32810.0,33080.0
23/12/2015,32770.0,33050.0
24/12/2015,32800.0,33080.0
25/12/2015,32770.0,33050.0
26/12/2015,32760.0,33040.0
27/12/2015,32760.0,33040.0
28/12/2015,32600.0,32950.0
29/12/2015,32470.0,32870.0
30/12/2015,32420.0,32800.0
31/12/2015,32200.0,32700.0
01/01/2016,32550.0,32900.0
02/01/2016,32580.0,32880.0
03/01/2016,32580.0,32880.0
04/01/2016,32670.0,32920.0
05/01/2016,32610.0,32890.0
06/01/2016,32610.0,32890.0
07/01/2016,32740.0,33020.0
08/01/2016,32780.0,33080.0
09/01/2016,32840.0,33140.0
10/01/2016,32840.0,33140.0
11/01/2016,32850.0,33150.0
12/01/2016,32760.0,33060.0
13/01/2016,32620.0,32880.0
14/01/2016,32660.0,32920.0
15/01/2016,32610.0,32870.0
16/01/2016,32650.0,32920.0
17/01/2016,32650.0,32920.0
18/01/2016,32570.0,32830.0
19/01/2016,32590.0,32850.0
20/01/2016,32580.0,32840.0
21/01/2016,32640.0,32900.0
22/01/2016,32600.0,32860.0
23/01/2016,32640.0,32910.0
24/01/2016,32640.0,32910.0
25/01/2016,32590.0,32860.0
26/01/2016,32660.0,32920.0
27/01/2016,32680.0,32950.0
28/01/2016,32690.0,32950.0
29/01/2016,32620.0,32890.0
30/01/2016,32650.0,32920.0
31/01/2016,32650.0,32920.0
01/02/2016,32670.0,32940.0
02/02/2016,32730.0,33000.0
03/02/2016,32800.0,33070.0
04/02/2016,32970.0,33250.0
05/02/2016,33080.0,33380.0
06/02/2016,33080.0,33380.0
07/02/2016,33080.0,33380.0
08/02/2016,33080.0,33380.0
09/02/2016,33080.0,33380.0
10/02/2016,33080.0,33380.0
11/02/2016,33080.0,33380.0
12/02/2016,33500.0,34400.0
13/02/2016,33500.0,34400.0
14/02/2016,33500.0,34400.0
15/02/2016,33380.0,33730.0
16/02/2016,33450.0,33800.0
17/02/2016,33100.0,33550.0
18/02/2016,33130.0,33450.0
19/02/2016,33270.0,33630.0
20/02/2016,33300.0,33650.0
21/02/2016,33300.0,33650.0
22/02/2016,33120.0,33420.0
23/02/2016,33220.0,33520.0
24/02/2016,33360.0,33660.0
25/02/2016,33350.0,33650.0
26/02/2016,33300.0,33600.0
27/02/2016,33200.0,33500.0
28/02/2016,33200.0,33500.0
29/02/2016,33290.0,33590.0
01/03/2016,33370.0,33670.0
02/03/2016,33240.0,33540.0
03/03/2016,33310.0,33610.0
04/03/2016,33820.0,34070.0
05/03/2016,33730.0,34030.0
06/03/2016,33730.0,34030.0
07/03/2016,33800.0,34050.0
08/03/2016,33900.0,34150.0
09/03/2016,33680.0,33930.0
10/03/2016,33550.0,33800.0
11/03/2016,33730.0,34030.0
12/03/2016,33620.0,33920.0
13/03/2016,33620.0,33920.0
14/03/2016,33680.0,33960.0
15/03/2016,33480.0,33780.0
16/03/2016,33400.0,33700.0
17/03/2016,33650.0,33920.0
18/03/2016,33650.0,33870.0
19/03/2016,33660.0,33880.0
20/03/2016,33660.0,33880.0
21/03/2016,33470.0,33720.0
22/03/2016,33500.0,33750.0
23/03/2016,33390.0,33640.0
24/03/2016,33150.0,33400.0
25/03/2016,33150.0,33400.0
26/03/2016,33150.0,33420.0
27/03/2016,33150.0,33420.0
28/03/2016,33040.0,33290.0
29/03/2016,33010.0,33260.0
30/03/2016,33100.0,33350.0
31/03/2016,33090.0,33340.0
01/04/2016,33080.0,33330.0
02/04/2016,33000.0,33270.0
03/04/2016,33000.0,33270.0
04/04/2016,32990.0,33240.0
05/04/2016,33030.0,33280.0
06/04/2016,32980.0,33230.0
07/04/2016,33080.0,33330.0
08/04/2016,33050.0,33250.0
09/04/2016,33050.0,33280.0
10/04/2016,33050.0,33280.0
11/04/2016,33200.0,33430.0
12/04/2016,33370.0,33620.0
13/04/2016,33200.0,33450.0
14/04/2016,33120.0,33370.0
15/04/2016,33050.0,33300.0
16/04/2016,33050.0,33300.0
17/04/2016,33050.0,33300.0
18/04/2016,33100.0,33400.0
19/04/2016,33120.0,33340.0
20/04/2016,33210.0,33430.0
21/04/2016,33300.0,33520.0
22/04/2016,33200.0,33430.0
23/04/2016,33120.0,33370.0
24/04/2016,33120.0,33370.0
25/04/2016,33070.0,33320.0
26/04/2016,33050.0,33300.0
27/04/2016,33170.0,33340.0
28/04/2016,33250.0,33500.0
29/04/2016,33600.0,33800.0
30/04/2016,33950.0,34350.0
01/05/2016,33950.0,34350.0
02/05/2016,33950.0,34350.0
03/05/2016,33950.0,34350.0
04/05/2016,33780.0,33980.0
05/05/2016,33740.0,33940.0
06/05/2016,33830.0,34030.0
07/05/2016,33950.0,34170.0
08/05/2016,33950.0,34170.0
09/05/2016,33820.0,34020.0
10/05/2016,33680.0,33880.0
11/05/2016,33830.0,34030.0
12/05/2016,33800.0,34000.0
13/05/2016,33900.0,34100.0
